order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total
253,1900,Processing,M,2021-12-17 22:58:03,,,,3,1289.83
254,5811,Cancelled,M,2022-10-02 02:15:54,,,,2,916.92
255,1187,Returned,M,2024-10-23 06:31:36,2024-11-13 06:31:36,2024-10-26 06:31:36,2024-10-28 06:31:36,1,34.85
256,2899,Complete,F,2024-11-22 19:51:51,,2024-11-25 19:51:51,2024-12-02 19:51:51,2,436.14
257,1880,Complete,F,2024-05-20 19:24:10,,2024-05-21 19:24:10,2024-05-26 19:24:10,2,609.3
258,5013,Complete,M,2021-08-26 23:36:04,,2021-08-27 23:36:04,2021-08-30 23:36:04,2,485.59
259,3701,Complete,F,2024-05-25 18:15:25,,2024-05-26 18:15:25,2024-05-28 18:15:25,1,38.86
260,2090,Cancelled,M,2024-11-06 03:06:38,,,,1,60.27
261,4345,Complete,M,2023-12-23 22:11:03,,2023-12-24 22:11:03,2023-12-30 22:11:03,5,1041.67
262,1465,Cancelled,F,2023-11-09 04:02:15,,,,4,1015.5
263,3823,Complete,M,2023-08-24 01:05:44,,2023-08-27 01:05:44,2023-08-29 01:05:44,2,120.8
264,4761,Cancelled,F,2023-10-26 13:01:56,,,,4,1075.35
265,5290,Shipped,M,2024-01-15 01:48:56,,2024-01-17 01:48:56,2024-01-21 01:48:56,2,524.02
266,5274,Processing,F,2024-05-28 09:59:32,,,,1,460.29
267,9602,Shipped,M,2021-03-28 16:59:26,,2021-03-30 16:59:26,2021-04-06 16:59:26,5,1794.56
268,9821,Processing,F,2022-07-03 03:27:55,,,,2,830.05
269,4999,Returned,M,2023-09-07 07:24:38,2023-09-24 07:24:38,2023-09-09 07:24:38,2023-09-14 07:24:38,1,116.38
270,479,Complete,M,2024-05-18 05:17:01,,2024-05-21 05:17:01,2024-05-25 05:17:01,3,772.67
271,9103,Complete,F,2023-08-21 03:35:25,,2023-08-24 03:35:25,2023-08-31 03:35:25,3,882.45
272,8136,Complete,F,2024-08-27 01:42:49,,2024-08-29 01:42:49,2024-09-05 01:42:49,1,366.99
273,1185,Processing,M,2021-10-15 00:45:06,,,,1,251.88
274,5488,Returned,F,2022-07-12 11:26:04,2022-08-04 11:26:04,2022-07-15 11:26:04,2022-07-18 11:26:04,2,1207.76
275,8997,Complete,F,2023-03-07 03:18:07,,2023-03-08 03:18:07,2023-03-14 03:18:07,1,386.02
276,8202,Complete,F,2021-06-26 17:40:17,,2021-06-28 17:40:17,2021-07-03 17:40:17,1,300.18
277,2545,Complete,F,2021-09-04 02:50:20,,2021-09-06 02:50:20,2021-09-11 02:50:20,2,966.15
278,6797,Complete,F,2023-05-14 10:56:44,,2023-05-17 10:56:44,2023-05-20 10:56:44,4,1044.74
279,6455,Returned,M,2024-04-07 00:41:04,2024-05-06 00:41:04,2024-04-08 00:41:04,2024-04-14 00:41:04,2,622.0
280,7745,Complete,M,2021-04-30 00:40:24,,2021-05-01 00:40:24,2021-05-06 00:40:24,3,1095.36
281,7441,Complete,M,2021-11-23 08:14:33,,2021-11-24 08:14:33,2021-11-26 08:14:33,1,47.97
282,4562,Returned,M,2023-11-23 20:11:04,2023-12-05 20:11:04,2023-11-25 20:11:04,2023-11-28 20:11:04,2,293.57
283,1514,Complete,F,2022-03-22 06:15:45,,2022-03-25 06:15:45,2022-04-01 06:15:45,3,699.12
284,7396,Complete,M,2024-01-24 11:39:11,,2024-01-26 11:39:11,2024-01-31 11:39:11,1,147.85
285,4125,Complete,M,2024-11-23 20:44:50,,2024-11-25 20:44:50,2024-11-30 20:44:50,5,1121.57
286,1263,Complete,F,2023-01-30 22:12:50,,2023-01-31 22:12:50,2023-02-02 22:12:50,3,1356.58
287,2901,Complete,M,2021-07-01 07:30:56,,2021-07-04 07:30:56,2021-07-08 07:30:56,1,320.39
288,5255,Complete,M,2023-12-03 15:51:00,,2023-12-05 15:51:00,2023-12-11 15:51:00,1,503.69
289,4031,Returned,F,2024-08-20 13:41:24,2024-09-05 13:41:24,2024-08-23 13:41:24,2024-08-29 13:41:24,2,514.63
290,1556,Complete,F,2022-07-14 05:47:00,,2022-07-17 05:47:00,2022-07-20 05:47:00,1,282.43
291,8025,Complete,M,2021-12-27 21:54:28,,2021-12-28 21:54:28,2022-01-04 21:54:28,2,876.53
292,9151,Complete,F,2024-12-24 17:31:04,,2024-12-26 17:31:04,2024-12-29 17:31:04,2,790.95
293,3565,Returned,M,2024-05-24 18:10:55,2024-06-17 18:10:55,2024-05-25 18:10:55,2024-05-27 18:10:55,1,373.09
294,9735,Complete,M,2024-02-05 21:00:20,,2024-02-08 21:00:20,2024-02-13 21:00:20,1,346.15
295,8494,Complete,F,2023-09-15 03:28:41,,2023-09-17 03:28:41,2023-09-19 03:28:41,1,93.42
296,2938,Returned,F,2021-01-17 03:46:29,2021-02-07 03:46:29,2021-01-20 03:46:29,2021-01-23 03:46:29,3,980.17
297,1225,Complete,M,2024-05-11 13:19:21,,2024-05-12 13:19:21,2024-05-16 13:19:21,2,199.49
298,9601,Processing,F,2022-11-06 05:14:24,,,,2,391.42
299,4612,Returned,F,2022-12-03 09:45:21,2022-12-20 09:45:21,2022-12-05 09:45:21,2022-12-08 09:45:21,2,721.82
300,5092,Complete,F,2021-10-11 00:59:06,,2021-10-13 00:59:06,2021-10-20 00:59:06,2,689.83
301,7505,Returned,F,2023-12-06 07:45:02,2024-01-03 07:45:02,2023-12-09 07:45:02,2023-12-11 07:45:02,4,598.41
302,7283,Complete,M,2023-12-20 10:46:00,,2023-12-21 10:46:00,2023-12-26 10:46:00,5,1467.51
303,1792,Complete,F,2024-02-18 16:43:03,,2024-02-21 16:43:03,2024-02-28 16:43:03,3,1367.65
304,4034,Processing,M,2021-09-11 06:41:27,,,,2,846.75
305,9399,Cancelled,F,2024-01-01 21:45:41,,,,1,160.57
306,2735,Complete,M,2024-12-12 18:15:53,,2024-12-13 18:15:53,2024-12-19 18:15:53,2,398.26
307,1416,Complete,M,2020-09-26 15:42:37,,2020-09-27 15:42:37,2020-09-30 15:42:37,3,579.47
308,3668,Complete,M,2024-09-03 18:36:17,,2024-09-04 18:36:17,2024-09-06 18:36:17,1,166.36
309,274,Returned,M,2024-08-25 06:12:15,2024-09-18 06:12:15,2024-08-27 06:12:15,2024-08-31 06:12:15,3,1431.95
310,1036,Complete,M,2024-04-29 14:47:07,,2024-05-02 14:47:07,2024-05-09 14:47:07,3,906.86
311,3162,Complete,M,2024-06-05 01:51:17,,2024-06-06 01:51:17,2024-06-10 01:51:17,2,480.35
312,1266,Processing,M,2022-08-16 10:17:13,,,,2,480.13
313,8990,Complete,M,2024-03-09 19:02:17,,2024-03-11 19:02:17,2024-03-13 19:02:17,4,1256.71
314,4078,Complete,F,2023-10-05 22:13:05,,2023-10-07 22:13:05,2023-10-12 22:13:05,5,1514.45
315,511,Complete,F,2021-09-21 03:47:36,,2021-09-24 03:47:36,2021-09-30 03:47:36,3,744.23
316,8732,Returned,F,2024-05-12 17:06:24,2024-05-24 17:06:24,2024-05-14 17:06:24,2024-05-16 17:06:24,2,203.68
317,7105,Returned,M,2024-05-24 00:27:06,2024-06-08 00:27:06,2024-05-25 00:27:06,2024-05-27 00:27:06,1,218.27
318,161,Complete,M,2022-09-24 16:12:38,,2022-09-25 16:12:38,2022-09-28 16:12:38,2,530.56
319,6392,Complete,M,2023-03-21 05:45:29,,2023-03-24 05:45:29,2023-03-28 05:45:29,2,57.56
320,4655,Returned,M,2021-01-05 01:42:21,2021-01-16 01:42:21,2021-01-06 01:42:21,2021-01-12 01:42:21,1,390.72
321,5270,Complete,M,2023-04-22 00:12:17,,2023-04-23 00:12:17,2023-04-25 00:12:17,3,676.72
322,4065,Returned,M,2023-10-20 19:55:38,2023-10-31 19:55:38,2023-10-21 19:55:38,2023-10-23 19:55:38,2,127.02
323,9098,Complete,F,2022-03-01 14:05:01,,2022-03-02 14:05:01,2022-03-05 14:05:01,5,1635.66
324,2556,Processing,F,2024-09-25 15:20:49,,,,1,293.45
325,1224,Cancelled,F,2022-11-04 22:40:07,,,,2,424.13
326,4656,Complete,M,2024-01-08 14:28:14,,2024-01-11 14:28:14,2024-01-15 14:28:14,1,343.67
327,5885,Shipped,M,2024-02-04 16:22:10,,2024-02-07 16:22:10,2024-02-11 16:22:10,1,26.18
328,489,Cancelled,F,2022-03-13 19:44:20,,,,3,702.59
329,3127,Complete,M,2024-03-11 05:19:29,,2024-03-14 05:19:29,2024-03-20 05:19:29,4,1751.83
330,3650,Complete,F,2023-02-18 23:37:02,,2023-02-20 23:37:02,2023-02-22 23:37:02,1,426.73
331,9348,Returned,M,2021-05-08 21:58:51,2021-05-17 21:58:51,2021-05-10 21:58:51,2021-05-13 21:58:51,1,522.64
332,1823,Complete,M,2022-02-21 02:35:51,,2022-02-24 02:35:51,2022-03-02 02:35:51,2,685.85
333,9894,Processing,F,2020-12-29 00:50:07,,,,1,271.27
334,594,Shipped,M,2021-09-18 00:59:55,,2021-09-21 00:59:55,2021-09-28 00:59:55,3,445.03
335,3896,Complete,M,2024-06-24 12:39:31,,2024-06-26 12:39:31,2024-06-30 12:39:31,1,618.83
336,8912,Complete,F,2024-12-18 06:20:14,,2024-12-19 06:20:14,2024-12-23 06:20:14,1,30.23
337,1005,Processing,M,2024-10-11 16:09:34,,,,1,155.75
338,274,Complete,M,2023-04-15 16:27:42,,2023-04-16 16:27:42,2023-04-21 16:27:42,1,139.99
339,4408,Complete,F,2023-11-10 18:35:58,,2023-11-12 18:35:58,2023-11-16 18:35:58,1,414.04
340,4619,Complete,F,2024-04-02 02:19:29,,2024-04-04 02:19:29,2024-04-06 02:19:29,1,542.28
341,9762,Complete,F,2023-10-10 15:23:59,,2023-10-13 15:23:59,2023-10-16 15:23:59,1,99.29
342,6073,Shipped,F,2023-10-01 14:06:26,,2023-10-04 14:06:26,2023-10-08 14:06:26,1,447.81
343,5724,Complete,M,2023-10-08 06:14:46,,2023-10-10 06:14:46,2023-10-16 06:14:46,3,437.96
344,5966,Complete,M,2021-12-16 06:25:10,,2021-12-19 06:25:10,2021-12-23 06:25:10,2,589.23
345,7600,Complete,F,2022-03-14 01:11:30,,2022-03-15 01:11:30,2022-03-21 01:11:30,2,629.96
346,8584,Cancelled,F,2024-05-02 18:37:03,,,,2,527.02
347,534,Returned,F,2024-12-10 13:13:50,2025-01-07 13:13:50,2024-12-13 13:13:50,2024-12-16 13:13:50,5,1175.5
348,6589,Returned,F,2022-11-15 01:11:10,2022-12-18 01:11:10,2022-11-17 01:11:10,2022-11-20 01:11:10,1,212.23
349,1771,Complete,F,2024-02-27 09:58:46,,2024-03-01 09:58:46,2024-03-03 09:58:46,2,436.41
350,8583,Cancelled,F,2023-10-26 04:51:56,,,,1,25.41
351,2289,Complete,F,2023-12-14 09:37:33,,2023-12-17 09:37:33,2023-12-24 09:37:33,1,115.83
352,4172,Processing,F,2023-05-13 02:45:57,,,,1,417.02
353,2763,Cancelled,M,2024-11-17 07:10:41,,,,2,837.15
354,397,Complete,F,2024-09-18 09:52:46,,2024-09-20 09:52:46,2024-09-22 09:52:46,2,152.56
355,6130,Returned,F,2021-08-09 03:28:48,2021-09-04 03:28:48,2021-08-11 03:28:48,2021-08-17 03:28:48,2,825.05
356,4570,Complete,F,2022-05-01 02:14:09,,2022-05-03 02:14:09,2022-05-10 02:14:09,1,134.63
357,2539,Complete,F,2023-02-16 06:15:40,,2023-02-17 06:15:40,2023-02-19 06:15:40,1,509.01
358,6772,Complete,M,2021-03-30 16:06:54,,2021-04-02 16:06:54,2021-04-06 16:06:54,1,654.46
359,2641,Shipped,F,2023-07-17 17:36:56,,2023-07-18 17:36:56,2023-07-25 17:36:56,2,620.78
360,6781,Complete,F,2020-12-30 01:18:33,,2021-01-02 01:18:33,2021-01-06 01:18:33,1,562.32
361,5656,Complete,M,2023-12-26 09:43:45,,2023-12-28 09:43:45,2023-12-31 09:43:45,3,348.5
362,7261,Returned,M,2021-10-22 08:35:01,2021-11-25 08:35:01,2021-10-25 08:35:01,2021-10-29 08:35:01,1,526.83
363,5254,Complete,F,2023-09-09 04:43:52,,2023-09-11 04:43:52,2023-09-13 04:43:52,3,524.63
364,5412,Complete,M,2022-09-15 14:26:08,,2022-09-17 14:26:08,2022-09-24 14:26:08,3,700.27
365,5004,Complete,M,2021-08-19 14:17:50,,2021-08-20 14:17:50,2021-08-22 14:17:50,2,235.41
366,1649,Complete,M,2024-05-19 18:00:40,,2024-05-21 18:00:40,2024-05-28 18:00:40,6,2368.63
367,3169,Processing,F,2022-08-15 22:43:37,,,,1,543.73
368,3251,Complete,F,2024-07-03 03:17:45,,2024-07-06 03:17:45,2024-07-11 03:17:45,2,570.36
369,8593,Processing,F,2022-06-12 01:27:18,,,,2,522.07
370,697,Processing,F,2023-08-30 14:18:34,,,,2,515.77
371,3139,Complete,F,2024-06-06 14:45:24,,2024-06-07 14:45:24,2024-06-11 14:45:24,2,381.94
372,9976,Shipped,M,2023-11-19 00:52:12,,2023-11-20 00:52:12,2023-11-23 00:52:12,5,1133.5
373,1419,Shipped,M,2023-05-27 14:00:34,,2023-05-28 14:00:34,2023-05-31 14:00:34,2,788.77
374,6171,Complete,F,2022-03-23 15:32:32,,2022-03-24 15:32:32,2022-03-31 15:32:32,4,1175.17
375,807,Complete,F,2023-04-05 23:49:46,,2023-04-08 23:49:46,2023-04-15 23:49:46,1,233.31
376,5042,Shipped,F,2023-12-06 21:19:32,,2023-12-09 21:19:32,2023-12-11 21:19:32,1,206.37
377,654,Complete,M,2022-09-03 17:57:17,,2022-09-04 17:57:17,2022-09-06 17:57:17,1,184.19
378,3566,Complete,M,2023-07-01 06:06:49,,2023-07-03 06:06:49,2023-07-09 06:06:49,3,288.56
379,4553,Returned,F,2023-08-31 04:20:28,2023-10-01 04:20:28,2023-09-03 04:20:28,2023-09-09 04:20:28,1,343.4
380,8770,Complete,F,2023-07-05 20:52:21,,2023-07-08 20:52:21,2023-07-14 20:52:21,1,89.75
381,9579,Complete,M,2022-04-25 20:45:05,,2022-04-28 20:45:05,2022-04-30 20:45:05,2,462.19
382,1613,Complete,F,2024-07-15 20:57:25,,2024-07-18 20:57:25,2024-07-20 20:57:25,1,301.75
383,9679,Shipped,F,2022-01-16 00:59:15,,2022-01-17 00:59:15,2022-01-19 00:59:15,2,571.12
384,8827,Shipped,F,2024-10-04 18:07:59,,2024-10-05 18:07:59,2024-10-09 18:07:59,1,740.76
385,6548,Returned,M,2023-01-27 10:07:47,2023-02-10 10:07:47,2023-01-29 10:07:47,2023-02-04 10:07:47,1,88.38
386,9316,Complete,M,2020-07-25 20:09:43,,2020-07-27 20:09:43,2020-08-03 20:09:43,1,439.89
387,9844,Complete,F,2022-08-12 12:56:06,,2022-08-15 12:56:06,2022-08-21 12:56:06,2,314.91
388,2680,Cancelled,M,2022-02-03 00:22:17,,,,2,278.95
389,3670,Complete,M,2023-06-28 05:39:14,,2023-06-29 05:39:14,2023-07-06 05:39:14,2,290.14
390,7288,Complete,F,2022-11-14 16:02:20,,2022-11-15 16:02:20,2022-11-17 16:02:20,3,1150.69
391,6127,Processing,F,2023-02-18 16:56:42,,,,1,187.49
392,4553,Complete,F,2022-09-07 18:19:10,,2022-09-09 18:19:10,2022-09-11 18:19:10,3,603.65
393,4374,Complete,M,2024-12-06 14:48:11,,2024-12-09 14:48:11,2024-12-15 14:48:11,1,174.58
394,836,Shipped,M,2023-06-17 16:06:49,,2023-06-20 16:06:49,2023-06-26 16:06:49,4,1101.14
395,3924,Complete,M,2022-07-10 00:04:13,,2022-07-13 00:04:13,2022-07-17 00:04:13,1,158.85
396,4355,Processing,M,2023-08-31 20:17:32,,,,1,361.65
397,7002,Shipped,F,2023-05-09 06:01:27,,2023-05-12 06:01:27,2023-05-14 06:01:27,1,205.33
398,2937,Complete,F,2023-12-12 06:47:48,,2023-12-15 06:47:48,2023-12-21 06:47:48,2,1147.61
399,1975,Complete,M,2024-03-05 16:32:44,,2024-03-07 16:32:44,2024-03-11 16:32:44,3,469.28
400,1330,Processing,M,2021-12-26 21:51:20,,,,3,1005.77
401,3022,Shipped,M,2024-04-22 01:18:53,,2024-04-24 01:18:53,2024-05-01 01:18:53,3,690.76
402,9020,Cancelled,F,2022-05-05 02:33:52,,,,1,466.99
403,1036,Shipped,M,2021-11-26 12:27:55,,2021-11-29 12:27:55,2021-12-01 12:27:55,4,1186.21
404,2198,Complete,F,2024-06-08 14:25:02,,2024-06-11 14:25:02,2024-06-16 14:25:02,4,1420.36
405,3966,Processing,M,2021-09-09 09:47:35,,,,1,16.26
406,4660,Cancelled,F,2024-04-30 15:26:44,,,,1,55.07
407,7921,Complete,F,2022-11-13 15:25:06,,2022-11-15 15:25:06,2022-11-21 15:25:06,6,1885.82
408,9234,Complete,M,2024-02-19 17:26:53,,2024-02-21 17:26:53,2024-02-27 17:26:53,4,1263.77
409,3996,Complete,M,2024-05-17 15:47:20,,2024-05-20 15:47:20,2024-05-23 15:47:20,1,69.84
410,3867,Returned,M,2022-07-24 10:23:41,2022-08-13 10:23:41,2022-07-27 10:23:41,2022-07-29 10:23:41,1,142.1
411,9858,Shipped,M,2024-08-17 03:28:39,,2024-08-18 03:28:39,2024-08-25 03:28:39,1,123.88
412,7480,Complete,F,2024-12-07 12:31:34,,2024-12-08 12:31:34,2024-12-14 12:31:34,1,308.92
413,1449,Complete,M,2023-07-21 23:59:26,,2023-07-24 23:59:26,2023-07-26 23:59:26,2,564.99
414,3757,Shipped,M,2024-07-07 19:40:48,,2024-07-10 19:40:48,2024-07-16 19:40:48,3,885.32
415,5879,Returned,F,2023-10-09 02:32:27,2023-11-11 02:32:27,2023-10-12 02:32:27,2023-10-17 02:32:27,2,300.39
416,5443,Shipped,M,2024-01-29 19:30:25,,2024-02-01 19:30:25,2024-02-06 19:30:25,1,65.86
417,5050,Complete,M,2023-04-07 18:22:29,,2023-04-10 18:22:29,2023-04-15 18:22:29,2,916.14
418,9750,Complete,F,2024-12-30 13:52:49,,2024-12-31 13:52:49,2025-01-04 13:52:49,3,664.78
419,8245,Complete,F,2022-05-01 08:36:05,,2022-05-03 08:36:05,2022-05-08 08:36:05,2,575.75
420,4502,Returned,M,2023-05-13 06:00:59,2023-05-31 06:00:59,2023-05-15 06:00:59,2023-05-20 06:00:59,1,116.09
421,1529,Returned,M,2023-05-24 01:01:22,2023-06-07 01:01:22,2023-05-27 01:01:22,2023-05-31 01:01:22,2,310.13
422,563,Complete,F,2024-09-20 14:41:41,,2024-09-23 14:41:41,2024-09-29 14:41:41,2,372.31
423,5654,Returned,M,2024-01-27 00:05:22,2024-02-20 00:05:22,2024-01-29 00:05:22,2024-02-03 00:05:22,1,230.17
424,7411,Complete,F,2024-03-24 13:51:07,,2024-03-25 13:51:07,2024-04-01 13:51:07,1,212.69
425,120,Complete,M,2021-07-06 18:01:58,,2021-07-07 18:01:58,2021-07-14 18:01:58,2,305.54
426,7989,Complete,M,2020-07-27 09:57:19,,2020-07-29 09:57:19,2020-08-01 09:57:19,1,171.99
427,5233,Shipped,F,2023-02-05 18:27:25,,2023-02-08 18:27:25,2023-02-12 18:27:25,2,530.36
428,5593,Complete,F,2023-04-17 06:51:13,,2023-04-19 06:51:13,2023-04-24 06:51:13,3,1011.44
429,5114,Complete,M,2024-08-02 22:46:13,,2024-08-05 22:46:13,2024-08-11 22:46:13,2,702.95
430,6873,Shipped,F,2021-12-29 09:22:54,,2022-01-01 09:22:54,2022-01-04 09:22:54,2,872.12
431,9591,Processing,M,2021-11-10 00:53:40,,,,4,1328.83
432,9741,Complete,F,2023-06-21 11:43:24,,2023-06-23 11:43:24,2023-06-27 11:43:24,1,247.23
433,2537,Complete,M,2023-12-11 04:41:39,,2023-12-13 04:41:39,2023-12-18 04:41:39,1,115.49
434,2370,Shipped,M,2022-08-28 11:01:04,,2022-08-29 11:01:04,2022-09-05 11:01:04,2,484.87
435,2697,Shipped,F,2022-07-03 23:43:28,,2022-07-05 23:43:28,2022-07-08 23:43:28,2,230.43
436,384,Returned,M,2021-04-05 00:02:52,2021-05-02 00:02:52,2021-04-07 00:02:52,2021-04-14 00:02:52,3,709.31
437,6930,Returned,F,2021-08-20 07:20:34,2021-09-10 07:20:34,2021-08-22 07:20:34,2021-08-29 07:20:34,4,278.83
438,7489,Complete,M,2024-02-11 23:33:02,,2024-02-14 23:33:02,2024-02-19 23:33:02,3,621.59
439,9258,Complete,F,2024-03-09 15:42:34,,2024-03-10 15:42:34,2024-03-12 15:42:34,1,41.15
440,1531,Complete,M,2023-08-22 16:06:29,,2023-08-25 16:06:29,2023-08-30 16:06:29,1,184.88
441,2917,Complete,F,2021-07-10 21:53:04,,2021-07-13 21:53:04,2021-07-19 21:53:04,1,178.69
442,3397,Complete,F,2021-09-27 03:39:22,,2021-09-29 03:39:22,2021-10-02 03:39:22,4,603.95
443,592,Complete,F,2024-01-04 08:17:55,,2024-01-05 08:17:55,2024-01-10 08:17:55,1,77.06
444,5004,Complete,M,2023-07-17 13:28:11,,2023-07-18 13:28:11,2023-07-20 13:28:11,2,460.5
445,5167,Returned,M,2024-09-22 05:57:47,2024-10-01 05:57:47,2024-09-25 05:57:47,2024-09-27 05:57:47,3,1053.97
446,8164,Returned,M,2024-10-05 21:12:59,2024-11-01 21:12:59,2024-10-07 21:12:59,2024-10-13 21:12:59,1,378.39
447,9475,Complete,F,2022-04-04 00:54:03,,2022-04-06 00:54:03,2022-04-10 00:54:03,1,74.35
448,5194,Complete,M,2022-12-01 19:53:41,,2022-12-03 19:53:41,2022-12-10 19:53:41,2,443.18
449,5817,Complete,M,2022-03-14 10:10:16,,2022-03-15 10:10:16,2022-03-19 10:10:16,4,811.27
450,5369,Complete,F,2023-10-27 14:29:11,,2023-10-30 14:29:11,2023-11-05 14:29:11,2,788.17
451,7376,Cancelled,M,2024-01-24 18:07:04,,,,3,866.0
452,2047,Complete,M,2020-05-12 10:17:51,,2020-05-14 10:17:51,2020-05-18 10:17:51,1,591.64
453,8530,Complete,F,2021-07-21 23:21:22,,2021-07-22 23:21:22,2021-07-27 23:21:22,2,252.01
454,6578,Returned,F,2023-08-22 21:18:16,2023-09-12 21:18:16,2023-08-25 21:18:16,2023-08-29 21:18:16,2,449.05
455,224,Shipped,F,2024-09-10 06:36:15,,2024-09-13 06:36:15,2024-09-16 06:36:15,1,522.78
456,3155,Complete,M,2023-03-28 22:01:05,,2023-03-30 22:01:05,2023-04-04 22:01:05,2,538.88
457,2800,Complete,M,2022-01-02 22:33:22,,2022-01-03 22:33:22,2022-01-07 22:33:22,3,1028.3
458,4664,Complete,F,2024-07-28 16:39:25,,2024-07-30 16:39:25,2024-08-02 16:39:25,2,514.97
459,1959,Complete,M,2021-09-22 15:36:37,,2021-09-24 15:36:37,2021-09-27 15:36:37,2,775.95
460,2365,Complete,F,2024-12-18 16:49:25,,2024-12-19 16:49:25,2024-12-25 16:49:25,1,168.5
461,7457,Complete,M,2023-11-24 18:48:47,,2023-11-26 18:48:47,2023-11-29 18:48:47,3,895.34
462,2853,Shipped,F,2024-05-09 11:42:10,,2024-05-10 11:42:10,2024-05-16 11:42:10,1,227.88
463,2853,Complete,F,2023-08-20 20:56:45,,2023-08-23 20:56:45,2023-08-27 20:56:45,1,377.08
464,6079,Complete,F,2023-05-29 15:58:28,,2023-06-01 15:58:28,2023-06-03 15:58:28,5,1478.24
465,6052,Complete,M,2022-03-17 02:45:55,,2022-03-20 02:45:55,2022-03-26 02:45:55,1,178.01
466,4195,Complete,F,2022-02-13 14:05:54,,2022-02-15 14:05:54,2022-02-17 14:05:54,1,379.73
467,6452,Complete,F,2023-03-09 20:37:48,,2023-03-10 20:37:48,2023-03-13 20:37:48,3,509.5
468,4734,Processing,F,2024-07-04 11:16:21,,,,1,345.97
469,9832,Complete,F,2024-04-14 08:20:26,,2024-04-17 08:20:26,2024-04-24 08:20:26,2,800.95
470,3128,Returned,M,2024-10-21 04:55:28,2024-11-07 04:55:28,2024-10-24 04:55:28,2024-10-29 04:55:28,3,710.12
471,2254,Complete,M,2022-08-31 04:58:29,,2022-09-02 04:58:29,2022-09-07 04:58:29,5,1444.48
472,9322,Cancelled,F,2021-12-05 04:24:29,,,,2,374.7
473,3494,Complete,F,2024-06-04 15:58:23,,2024-06-07 15:58:23,2024-06-11 15:58:23,4,731.42
474,6568,Complete,F,2022-07-28 14:01:07,,2022-07-29 14:01:07,2022-08-03 14:01:07,2,601.2
475,2495,Complete,F,2024-06-18 13:18:09,,2024-06-20 13:18:09,2024-06-26 13:18:09,3,566.13
476,2302,Processing,M,2023-03-28 08:31:26,,,,6,1505.68
477,9076,Complete,M,2024-06-06 00:57:10,,2024-06-07 00:57:10,2024-06-11 00:57:10,1,195.53
478,8794,Complete,F,2023-06-30 18:34:24,,2023-07-02 18:34:24,2023-07-09 18:34:24,1,279.83
479,6241,Complete,F,2022-09-03 12:28:50,,2022-09-06 12:28:50,2022-09-12 12:28:50,1,372.45
480,1630,Complete,M,2023-07-19 10:41:51,,2023-07-22 10:41:51,2023-07-26 10:41:51,5,1445.97
481,612,Complete,F,2020-10-08 03:53:52,,2020-10-11 03:53:52,2020-10-18 03:53:52,3,880.08
482,4618,Complete,F,2024-11-03 08:02:25,,2024-11-05 08:02:25,2024-11-10 08:02:25,2,755.8
483,5771,Complete,M,2021-08-02 03:52:27,,2021-08-04 03:52:27,2021-08-11 03:52:27,3,283.14
484,9802,Shipped,M,2023-08-22 03:50:03,,2023-08-25 03:50:03,2023-09-01 03:50:03,2,775.67
485,2019,Complete,F,2024-09-21 19:08:00,,2024-09-23 19:08:00,2024-09-27 19:08:00,2,746.81
486,3671,Processing,M,2022-11-08 11:00:53,,,,5,1660.01
487,1098,Complete,F,2024-02-18 07:36:50,,2024-02-20 07:36:50,2024-02-26 07:36:50,2,877.78
488,679,Complete,F,2022-08-29 13:34:47,,2022-09-01 13:34:47,2022-09-03 13:34:47,1,231.7
489,3798,Complete,M,2022-01-20 08:04:37,,2022-01-22 08:04:37,2022-01-28 08:04:37,1,261.57
490,1855,Processing,M,2021-05-13 06:10:37,,,,2,507.38
491,2394,Complete,M,2021-04-04 05:29:05,,2021-04-06 05:29:05,2021-04-13 05:29:05,2,956.22
492,3308,Complete,F,2023-09-29 12:33:34,,2023-10-01 12:33:34,2023-10-07 12:33:34,1,202.42
493,8270,Complete,F,2022-12-04 05:48:46,,2022-12-05 05:48:46,2022-12-09 05:48:46,1,358.33
494,7849,Shipped,M,2023-10-02 05:37:18,,2023-10-05 05:37:18,2023-10-07 05:37:18,3,652.88
495,3205,Complete,F,2024-11-03 06:11:28,,2024-11-06 06:11:28,2024-11-12 06:11:28,1,332.43
496,6436,Complete,F,2021-12-10 05:42:39,,2021-12-12 05:42:39,2021-12-17 05:42:39,5,1196.0
497,583,Returned,M,2023-12-14 14:58:20,2023-12-26 14:58:20,2023-12-15 14:58:20,2023-12-22 14:58:20,1,432.08
498,4042,Complete,M,2023-02-26 23:35:40,,2023-03-01 23:35:40,2023-03-04 23:35:40,1,340.4
499,7995,Complete,F,2022-02-15 22:34:47,,2022-02-18 22:34:47,2022-02-21 22:34:47,2,832.07
500,5890,Returned,F,2024-09-01 06:12:55,2024-10-11 06:12:55,2024-09-04 06:12:55,2024-09-11 06:12:55,3,561.8
501,6297,Complete,M,2023-10-18 04:17:47,,2023-10-21 04:17:47,2023-10-26 04:17:47,2,234.04
502,6957,Returned,F,2023-11-15 22:56:11,2023-12-05 22:56:11,2023-11-16 22:56:11,2023-11-19 22:56:11,2,469.03
503,4320,Cancelled,M,2024-05-20 11:38:23,,,,1,294.98
504,9763,Complete,F,2022-11-05 04:01:26,,2022-11-06 04:01:26,2022-11-10 04:01:26,2,278.23
